,Title,Text,Status
19,These are old pictures unrelated to recent Sudan floods,"Various photos purporting to show recent flooding in Sudan have been shared hundreds of times online. However, AFP Fact Check found the images were circulating before the Sudan floods and taken in other countries.The photos have been shared more than 1,000 times on Facebook since September 6, 2020. They purport to show victims of catastrophic flooding in Sudan, which has triggered a state of emergency and affected at least 650,000 people since the start of rains in July.More than 110,000 homes have been damaged or destroyed by floodwaters, according to the government, increasing the risk of water-borne diseases and hampering efforts to stem the spread of novel coronavirusOne of the photos circulating online, archived here, was posted on the Instagram page of Egyptian news site ElDostor, on September 6, 2020.The image shows a woman holding up an object above the water while swimming through heavy floods, with Arabic text written across that reads: “Sudanese woman holding up her medicines in the middle of floods”.The caption on the Instagram post reads “our hearts with our brothers in Sudan”.The picture has become one of the symbolic images of the floods in Sudan. An illustration based on the photo has also been widely shared on social media in posts expressing support for the victims of the disaster.The photo was shared on various Facebook pages, including here, here, and here, alongside the claim that it shows “the last photo of the Sudanese martyr who drowned in the floods”.However, the photo has nothing to do with recent floods in Sudan. AFP Fact Check ran a reverse image search and traced the picture to Getty Images stock photo archives. According to the caption, the photo was taken on July 31, 2013, and shows a woman swimming in floods in Panta, India.Man and childAnother photo was posted on Facebook here on September 7, 2020. It shows a man holding up a child on his shoulders in heavy floods.Part of the Arabic caption translates to: ""The picture is from the floods of Sudan, and we wish the people in Sudan safety.""A cartoon version of the same photo was published on the Facebook page of Jordanian TV channel, Roya on September 7, 2020. The caption reads: “From my heart, peace to Sudan, a hashtag trending on Twitter”. The post also includes a link to an article on their website about the floods in Sudan featuring the image.The photo was also shared on Facebook here, here, and here by people showing solidarity with the victims of the floods in Sudan.However, a reverse image search traced the photo to an article from October 30, 2007, about flooding in Cité Soleil, Haiti on the United Nations website. Thousands of people fled their homes due to a catastrophic storm that hit Haiti in 2007 and caused floods and major damages.Young girlAnother photo published on Roya’s Facebook page on September 9, 2020, shows a girl standing in front of tents in a flooded area. The Arabic caption translates to: “The brotherly Sudanese people are going through a disaster. Oh God, have mercy on this beautiful country and lift its good people from the harm that befell them and conceal them with good.”The same claim was posted on Facebook here and here.A reverse image search revealed that the same photo was published in an article on the website of the International Displacement Monitoring Center in May 2018.According to the article, the photo was taken in April 2018, Baidoa, Somalia. The UNHCR reports that the heavy river floods in the Southern region forced more than 280,000 people to flee their homes.People swimmingAnother photo posted on Facebook on September 9, 2020, shows two people swimming in a flooded residential area. The caption on the post claims the picture was taken in Sudan.The same photo was posted here, here, and here with the same claim.However, the same photo was found in an article from January 26, 2020, about flooding in Brazil on the website of British news channel Sky News. At least 45 people lost their lives because of the heavy rains that thrashed the southeast of the country over two days.Flooded streetsAnother photo circulating online was posted on September 11, 2020, and purports to show flooded streets in Khartoum, Sudan.The same photo was posted here, here, and here with similar claims.A reverse image search led to a photo of floods in the US city of New Orleans on August 29, 2005, published on the website of the US Department of Defense. The floods --  sparked by Hurricane Katrina, the deadliest storm in US history-- submerged about 80 percent of New Orleans.Elderly womanThis photo was published on Facebook on September 7, 2020. It shows a man carrying an elderly woman in a flooded area while other people are crossing the flooded streets. “Sudan floods 2020”, the caption readsThe photo was also posted on Facebook here with the same claim.However, the claim is false. The photo was already circulating online a month before the floods in Sudan. A reverse image search led to various articles on Palestinian news site Palestine Online on August 9, 2020, and on Egyptian news site Sada Al Balad  on August 10, 2020, showing floods in Ethiopia in August 2020.",1
20,Experts dismiss claim that holding your breath helps test for COVID-19,"A video purporting to be from an Indian hospital alleges you can find out if you have COVID-19 by simply holding your breath. But the claim is false; the WHO and a pulmonologist told AFP Fact Check that the technique cannot diagnose the illness caused by the novel coronavirus. The Indian hospital mentioned in the post has also denied any link to the video.The clip, which has drawn thousands of views including in India and Africa, alleges that the test involves holding your breath as a red dot moves from one point of a square to another.“If you can hold your breath as per the timing of the red dot moving from A to B, then you can be free of Corona,” reads the Hindi text on a video shared by a Facebook page managed from Palestine.“Breathe, relax, breathe,” it says. “Covid test only for 2,200 Indian Rupees (as per the rate fixed by Rajasthan government).”Included in the video’s information is a phone number for Ananta Hospital in the northwest of India.Similar posts were shared here, here and here.In Kenya and South Africa, the claim circulated on WhatsApp as a forwarded message reading: “If you can hold your breath till the red dot moves from A to B you are Covid 19 free at the moment. Simple covid test. Free Trial at no cost. Help Save a Life. Wait till the red dot moves to A before you start holding your breath (sic).”According to the claim, being able to hold your breath as the red dot takes about 25 seconds to move from one point to another is proof that your lungs are “healthy and disease-resistant”.However, the claim is false.The World Health Organization (WHO) told AFP Fact Check that the technique “does not tell you if you have COVID-19”.“This appears to be a simple app that measures time and not airflow. People with lung disease (from smoking, pollution, asthma, COPD or pulmonary infection, including but of course not limited to COVID-19) would have a harder time doing this.  It seems harmless, but not very informative, a crude measure of lung function,” WHO said in an email.Dr Peter Waweru, a pulmonologist in Nairobi, Kenya, also dismissed the claim, noting that a breathing test is not reliable when testing the presence or absence of the virus that causes COVID-19.“This is not accurate at all. Breathing cannot be used to test COVID-19. The lungs can have numerous infections and a breathing test is not sufficient to determine whether one has COVID-19 or not. We have seen people whose lungs have not been affected by the virus yet they have tested positive for COVID-19,” Waweru told AFP Fact Check.Dr Amba Lal Salve, a medical superintendent at Ananta Hospital, told AFP Fact Check in India that the institution was not behind the message on the video, which used legitimate information on Ananta Hospital’s Facebook page, including its phone number and the price of a COVID-19 test.“The video does not belong to the hospital and we have no idea who made it,” Salve said.AFP Fact Check previously explained the different tests used to diagnose COVID-19 here.",1
21,"This image shows a Zimbabwean man and his shoe collection, not Uganda’s president","A photo of a man in a room posing with numerous pairs of shoes on the floor has been shared on Facebook with claims that it shows Ugandan President Yoweri Museveni trying to appeal to young voters with a display of more than 100 pairs of sneakers. The claim is false; the image is old and shows Zimbabwean businessman Wicknell Chivayo showing off his personal shoe collection.The photo was posted on Facebook on August 10, 2020, with the caption: “President Museveni buys more than 100 pairs of sporty shoes that he'll be wearing as the Ugandan elections of 2021 approach, in an attempt to look trendy and connect with youthful voters.”The image in the post shows a man arranging dozens of pairs of casual shoes in neat rows.The photo was also posted with the same, and similar, claims on Facebook here, here, here and here, and on Twitter here.Again, the photo appeared in an article with a similar claim on Kenyan blog Bana, which publishes online news and entertainment. The headline reads: “Uganda president Yoweri Museveni buys more than 100 pairs of sporty shoes to lure youthful voters”.The article points to another report in Uganda’s Daily Monitor where it claims that Museveni, in addition to buying sporty sneakers, had also “procured flares” in order “to connect with youths” and win over young voters in next year’s elections. Despite efforts by AFP Fact Check as well as Pesa Check in this debunk, no evidence of such a report by the Daily Monitor was found.The claim that it is Museveni in the picture is, indeed, false.AFP Fact Check conducted a reverse image search that led to an article from October 31, 2017, published on a website called My Zimbabwe News. The headline reads: “Pompous Chivayo lambasted after posting photo of his shoes on social media”.The story describes the backlash against Wicknell Chivayo, a businessman from Zimbabwe, who used social media to flaunt his wealth and extensive shoe collection.An additional search on Chivayo’s Instagram account, where he goes by the name Sir Wicknell, led to a post from April 7, 2015, featuring the photo that was used in the false claim about Uganda's president.The caption reads: “... After praying I get into this dressing room, it's a headache again with more than 200 pairs of shoes which ones will I wear today, then lastly in the parking lot which car am I driving today...? ”.",1
22,This video does not show a Covid-19 patient who was nearly buried alive,"A video viewed thousands of times claims to show a Covid-19 patient in a Kenyan village who was “nearly buried alive” during his own funeral. The claim is false; county officials confirmed to AFP Fact Check that while the video was indeed taken during a burial ceremony, the man seen lying on the ground wearing protective gear had fainted and is a relative of the deceased.On August 23, a Facebook post that has since been viewed more than 40,000 times shared the video alongside the caption: “Meanwhile, in Kipsigis, a COVID patient was nearly buried alive. MoH has really bungled this pandemic and the best thing they could all do is resign (sic).”Kipsigis refers to the Nilotic group of people in Kenya’s Rift Valley region, while “MoH” refers to the ministry of health.In the three-and-a-half-minute recording, two people dressed in light blue personal protective equipment (PPE) are seen undressing a third person who is wearing the same protective gear and lying on the ground. It is not immediately clear what is happening from watching the video.Another Facebook post shared the same claim, adding that the incident happened in Rift Valley.“Kenya...Kenya...My Motherland. The Land That Buries her children alive. A COVID-19 patient almost buries alive in Rift Valley (sic),” the post reads.However, the claims are false.According to guidelines from Kenya’s ministry of health, corpses infected with Covid-19 are placed in tamper-proof body bags. In this video, however, the man claimed to be the deceased is wearing PPE and is not in a body bag.Stanley Mutai, the disaster management officer in Bomet County, which is located in Kenya’s Rift Valley region, told AFP Fact Check that while the clip was recorded during a burial ceremony in one of the villages, the claims about the deceased being discovered alive are false.“The claims are not true at all. We have been conducting burials of Covid-19 patients and lately, relatives have been requesting us to allow them to participate by carrying the coffin to the grave. At this particular funeral which took place in Chepkitwal village, one of the [families] made the request and as per standard procedure, one of the relatives had to wear the PPE,” said Mutai.“The PPE can be quite uncomfortable for someone who is not used to them and I think that is what led to the man fainting,” he added.Gilbert Korir, a county surveillance officer who was present during the burial, told AFP Fact Check that the man was taken to hospital after receiving first aid at the burial site.“This particular burial took place on August 13, 2020, and the man laying on the ground is definitely not the deceased. He fainted after we carried the coffin to the gravesite. The people helping to undress him are our public health officers on the ground, who also took him to the hospital,” Korir said.",1
23,"This video shows flooding in Mexico, not in Kenya","A video of cattle being swept away by floods has been shared a hundred times on Facebook, with a claim that it took place in West Pokot County in Kenya. However, the claim is false; the video shows floods in Mexico’s Nayarit state.This video was posted on Facebook on August 13, 2020. The caption on the post reads “West Pokot floods”.The same video was shared in other Facebook posts with similar claims here and here on the same date.However, the claim is false. By conducting a reverse image search on keyframes from the video using the WeVerify verification tool, AFP Fact Check found the same video posted on several Mexican news sites in July here, here, here and here.According to the news reports, the video shows cattle swept away by floods in Nayarit state in western Mexico. Due to heavy rains caused by Hurricane Hanna on July 27, 2020, the Zacualpan river overflowed, causing damage and loss of livestock.No flooding in West Pokot, KenyaMeanwhile, no floods have recently been reported for the county of West Pokot, Kenya, according to the Kenyan meteorological department’s assistant director, Dr. Richard Muita.“It has been raining upstream in the highland Baringo area. Therefore, Lake Baringo, around Nakuru and Rift Valley lakes are full, but there were no floods. There’s no heavy rain in the West Pokot area,” he added.",1
24,The World Health Organization has not been kicked out of Tanzania,"An article claiming that the Tanzanian government has kicked the World Health Organization (WHO) out of the country has been shared hundreds of times on Facebook. The claim is false; there is no evidence of any such directive and a WHO representative in Tanzania confirmed that the office is still operational.“Tanzania Kicks Out WHO After Goat & Papaya Samples Came COVID-19 Positive,” reads the headline on an article published by an Indian-based website called Great Game India, which describes itself as a “journal of geopolitics and international relations”.The article has attracted more than 15,000 interactions on Facebook, according to the social media monitoring tool CrowdTangle.Multiple Facebook posts (here, here, here and here) shared the article.“With the rise in false Coronavirus cases, the Tanzanian President John Magufuli, growing suspicious of the World Health Organization (WHO), decided to investigate the claims himself,” reads the article. “He sent the WHO samples of a goat, a papaya and a quail for testing. After all 3 samples came COVID-19 positive, the President is reported to have kicked out the WHO from the country.”In May, Magufuli questioned his own country’s coronavirus numbers after he said that he had secretly sent samples from a variety of animals, fruits and vehicle oil to be tested for COVID-19 at the national laboratory and that they came back positive.Magufuli claimed that there was “sabotage” and called on authorities to conduct investigations. He then suspended the head of the laboratory.WHO still operatingHowever, the article’s claim is false: the UN health agency’s office in Tanzania is still operational.“The World Health Organization has not been kicked out of Tanzania. Our office is still in operation,” WHO communications officer Collins Boakye-Agyemang told AFP Fact Check in an email.Tanzania’s Minister of Foreign Affairs,  Professor Palamagamba Kabudi, also dismissed the claims as “completely fake”.“Firstly, there is no relationship between the WHO and the results of the samples provided in the national laboratory. WHO representatives are not involved in testing at all,” Kabudi told AFP Fact Check in a phone call.“The relationship between Tanzania and WHO is very good and the representative is around as usual. That information is completely fake,” Kabudi added.Past tensionsLast year, the WHO issued a lengthy statement detailing how Tanzania had failed to provide information on suspected cases of Ebola in the country.In what was a rare rebuke, the UN health agency said it had not confirmed any case of Ebola in Tanzania, but raised concerns about the death of a person with suspected Ebola and contacts who had thereafter fallen ill.Tanzania dismissed the concerns about possible Ebola cases in the country as “rumours which everyone should ignore” and summoned WHO representatives for an explanation.Current operationsThis year, during the current coronavirus pandemic, Tanzania has not strictly enforced precautionary measures recommended by the WHO and other health bodies, such as wearing face masks and avoiding social gatherings. A claim that Tanzania had banned the use of face masks was debunked here by AFP Fact Check.The east African country has also not released any coronavirus infection data since April 29, 2020. By the last count, according to the World Health Organization, there had been 509 positive cases and 21 deaths.The WHO is currently providing Tanzania with technical support to fight the coronavirus pandemic.“WHO and a number of key partners continue to provide technical support to the Tanzanian government’s response to COVID-19 through its membership in various technical committees,” Boakye-Agyemang said.",1
25,Gas cylinders don’t have expiry dates printed on them,"Facebook posts claiming that liquefied petroleum gas (LPG) cylinders have coded expiry dates imprinted on them, making them a “time bomb” if stored in the house, have resurfaced online, attracting hundreds of shares. The claim is false; experts explain that the imprints are not expiry dates but future inspection dates that indicate when a cylinder should undergo testing to ensure it is safe for further use.“Do you know that the gas cylinder you live with in the kitchen is a time bomb, ready to explode any time,” reads a Facebook post from Nigeria, shared more than 180 times. The post was also shared in Kenya.It claims that every gas cylinder has an expiry date and those that have “expired” are unsafe to keep in the house. “The expiring date is coded on the side of the LPG Cylinder in alphabetical order, A,B,C,D in quarters (sic),” the post explains further.Each quarter is said to represent a three-month period (March, June, September and December) followed by a number to indicate the year of expiry.However, this numbering system is actually used to indicate a future date for routine inspection.Similar Facebook posts were shared here, here, here and here.The same claim was published on Youtube (in 2015) and on Twitter (in 2017).No expiry dateThe claim was dismissed in 2016 by the Indian Oil Corporation which noted that “there is no expiry date for LPG cylinders”.“The term expiry normally refers to the shelf life of perishable products which is the recommended time for safe storage and usage of such products within the time frame… As such there is no expiry date for LPG cylinders,” read the statement.A search online also revealed a news report published in 2017 by an Indian publication describing the claim as one that recurs annually in the Asian country.Michael Wasike, an engineer at Chemigas, a gas plant in Nairobi, told AFP Fact Check that unlike perishable products which have a shelf life, gas cylinders undergo inspections to make sure that they adhere to the set safety standards.“In Kenya, the cylinders are supposed to be used in the market for eight years, then they are supposed to be inspected afresh,” Wasike said in a phone interview.David Tyler, the director of France-based World Liquefied Petroleum Gas Association (WLPGA), explained in an email to AFP Fact Check that during their periodic inspections, gas cylinders undergo “visual checks for dents, corrosion etc., a date check to ensure the cylinder is not due for requalification, and a tare weight check to ensure the correct amount of LPG is filled into the cylinder”.What do the codes mean?The Indian Oil Corporation explained in its press statement that the codes imprinted with letters and numbers indicate the next due date for each cylinder to undergo testing or inspection. It does not mean the cylinder automatically expires, nor does it make the gas bottle a “time bomb”.“Cylinders marked A 2017 means that they are due for testing in the first quarter (between January and March) of the year 2017. Similarly, B 2017 means that they are due for testing in the second quarter (between April and June) of the year 2017. Similarly C (between July and September) is for the third quarter and D (between October and December) for the fourth quarter,” reads the press release.Safety precautionsNonetheless, Tyler cautioned that consumers need to be careful when handling LPG cylinders at home and to ensure the regulator has been fitted correctly to the valve and that it, as well as the hose and appliance, are in good condition.“Consumers should also make sure there are no leaks by checking all joints with soapy water and – most importantly – ensure there is adequate ventilation for complete combustion,” said Tyler.AFP Fact Check previously debunked a claim that gas cylinders explode if shaken.",1
26,Post claiming to show Beirut blast aftermath also features unrelated photos,"A Facebook post claiming to show the devastating aftermath of two blasts in Beirut has been shared hundreds of times in Kenya. However, some of the images are old and in fact, show scenes from attacks in the Lebanese capital dating as far back as 2007.On August 4, 2020, two massive explosions ravaged Beirut's port, leaving more than 100 people dead and thousands injured.As reported by AFP, Prime Minister Hassan Diab said that 2,750 tonnes of the agricultural fertiliser ammonium nitrate -- stored for years in a portside warehouse -- had blown up, sparking ""a disaster in every sense of the word"".A Facebook post shared on a Kenyan Facebook page published multiple photographs purportedly showing the aftermath of the incident with the caption: ""A moment of silence for the Lebanese Nationals... so sad"".However, reverse image searches revealed that while some of the pictures were indeed taken following Tuesday's explosions, others were old photos of attacks in Beirut.The image showing a man carrying a little boy across rubble was actually taken in 2012 following the explosion of a car bomb in Beirut.We located the picture in several reports including here and here. It was snapped by an Associated Press (AP) photographer and is featured on the news agency’s website here.The picture showing rescuers wheeling away an injured person is not recent either. It was captured in 2007 during another explosion in Beirut targeting Christian lawmaker Antoine Ghanem.The photo was used in a report here and can be found on AP’s website here.The photo showing two men running away from a burning car was taken in 2013 during a double explosion at the Iranian Embassy compound in Beirut. The picture can be found on AP’s site here.Recent imagesNine of the images shared in the post showed actual scenes from the August 4, 2020  blast taken by AFP (here, here, here, here, here and here) and AP (here, here and here).The last image in the post is a montage that includes two screengrabs from an interview that Beirut governor Marwan Abboud gave shortly after the blast, in which he can be seen crying, as well as a photo of the rubble from the European Press Agency.",1
27,"Ongoing COVID-19 infections are detected with a viral test, not a blood check for antibodies","Widely shared social media posts claim the US Centers for Disease Control and Prevention (CDC) says that positive COVID-19 results simply mean people have previously contracted a cold. In reality, the claim is a misinterpretation of a paragraph discussing antibody tests on the CDC's website. Health experts say ongoing COVID-19 infections are detected with viral tests, not an analysis of antibodies.“SHOCKER: CDC admits COVID-19 ‘positive result’ just means you've previously contracted the common cold,” one Facebook post says.Similar Facebook posts have been shared South Africa here and in the US archived here and here.This Polish Facebook post shared a screenshot of the actual paragraph from the CDC's website. The caption translates to: ""American CDC reports that a positive test result (allegedly for COVID-19) could mean that you had any other cold or flu caused by other coronaviruses"".The screenshot used in the post can be found on the CDC website under the topic: “Test for Past Infection (Antibody Test)”.But health experts say the social media posts have misinterpreted the paragraph -- including Kenyan doctor Githinji Gitahi, a board member of the Africa Centres for Disease Control and Prevention. The institution is part of the African Union and unrelated to the American CDC.Gitahi, who also runs the medical NGO Amref Health Africa, told AFP Fact Check there are two types of tests for COVID-19 -- the direct or viral test, and the indirect test, also referred to as the antibody test.Blood samples are used to check for traces of antibodies, which indicate if someone was previously infected with SARS-CoV-2 -- the virus that causes COVID-19.The viral test, meanwhile, uses samples from the respiratory system, such as a swab from the inside of your nose, throat or lungs to detect an ongoing COVID-19 infection.""Since there is currently no antibody test that is specific to antibodies produced to fight SARS-CoV-2, there is a likelihood to test positive if one tests for antibodies but it might not be because of COVID-19 but because the antibodies came from other coronaviruses, even the one that causes the common cold,"" Gitahi said.“Because of this confusion, we do not use the antibody test to confirm COVID-19 infection but we use the viral test, which is conducted in the nose or throat with swabs or in the lungs.”The US-based CDC told AFP Fact Check that a viral test will not produce a positive result for COVID-19 from the traces of other human coronaviruses.""The viral test detects the SARS-CoV-2 virus in respiratory samples. The presence of other human coronaviruses in a respiratory sample do not produce a positive result on a diagnostic test for SARS-CoV-2,"" spokeswoman Jasmine Reed said in an email.""A positive result on an antibody test might mean that a person had a past infection with SARS-CoV-2. But there is a small chance that antibodies from an infection with a different coronavirus, such as the one that causes the common cold, might cause a positive result on a SARS-CoV-2 antibody test.""WHO acknowledges that antibody tests such as serology testing can be used in COVID-19  surveillance to measure the extent of infection in the population.But it cautions against the uncertainty of the test in terms of sensitivity and specificity, and its ability to “assess cross-reactivity” with other coronaviruses.",1
28,"WHO dismisses fake COVID-19 job ads, warns of similar scams","A message shared on WhatsApp and Facebook claims that the World Health Organization (WHO) is advertising home-based jobs to ""fight coronavirus” and says no experience is necessary. However, there is no such employment offer from the UN health agency, which has warned the public of similar scams.The message circulating on WhatsApp chat groups in South Sudan, Kenya and Uganda claims that the advertised jobs pay $5 to $100 for two to three hours of work each day using a mobile phone.“Help us fight CORONAVIRUS by working from home - no experience required... Work 2-3 hours daily on mobile and earn $5- $100 daily,” the message reads.It includes a link to a web page where people are invited to apply. The application form asks users for their personal information and requires the post to be shared on WhatsApp with at least 14 other people and chat groups. The deadline is stated as July 31, 2020.The same claim is circulating on Facebook here, here, here and here.Job offer is a scamHowever, the claim is false. The WHO in Uganda issued a statement on its official Facebook page on June 11, 2020, warning the public “to disregard” the job advert “because it’s FAKE”.All WHO jobs are posted on the official WHO website, it said.The post also misspells the WHO's name, using an ""s"" instead of a ""z"" in ""Organization"".A search on the WHO's website also shows no mention of the so-called job advert circulating on WhatsApp and Facebook.On its cyber-security page, the organisation warns about hackers and scammers using social media and malicious online links to take advantage of people during the COVID-19 pandemic.As part of its public guidance, the WHO says it will:",1
29,Images claiming to show recent snowfall in Kenya are old and actually depict hail,"Multiple images claiming to show snowy weather in some parts of Kenya have been shared hundreds of times in online posts. However, a reverse image search shows that the pictures are old. While some regions are currently experiencing cold weather, an official at the national meteorological department told AFP Fact Check that no snow has been sighted.In its monthly weather outlook, Kenya's weather department predicted that for July, “cool/cold and cloudy/foggy conditions with occasional light rains/drizzles are expected to prevail over the Central Highlands, Nairobi County and the Central and South Rift Valley”.On July 20, 2020, this Facebook post shared a picture of a road covered with what appeared to be snow, claiming the scene was pictured in Kijabe, a town about 50 kilometres north-west of Kenya’s capital, Nairobi.“EUROPE HAS COME TO KENYA! It snowed this morning in NYAHURURU. Spectacular views... Climate change is real,” reads another  Facebook post published on July 21, 2020.The same images were shared on this Twitter account, which has more than 150,000 followers, alongside the caption: “Unusually cold conditions across the country. Winter in Nyandarua?”Old picturesAll the images used in the multiple posts are, however, old; a reverse image search on TinEye located some of them in a news report by Citizen TV, a local media station, published on July 5, 2017.According to the report,  the images were captured in Nyahururu, Laikipia county, an area located on the equator in the Great Rift Valley.A search of the keywords “Nyahururu, snow” on Google for the year 2016 and 2017 led us to a tweet published by Kenya’s meteorological department on July 4, 2017, commenting on the “snow images”  that were circulating online.“The event in Nyahururu is a hail storm. Such storms occur when there is abrupt convection and rain clouds form too fast,” reads the tweet. “For it to snow temperatures are usually below 0°C”.The event in Nyahururu is a hail storm. Such storms occurs when there is abrupt convection and rain clouds form too fast.In a phone interview with AFP Fact Check, Richard Muita, a director at Kenya’s meteorological department, explained that the images show hail and not snow.“We would actually call it hail because they are big rocks coming from the atmosphere then falling on the ground and covering some area. We do not have snow in Kenya, this is not a characteristic of the tropical area and more research is needed to establish whether there is a relationship with the changes in climate.”However, he added that snowy conditions are experienced in highland areas like the Aberdare mountain range, north of Nairobi, and atop Mount Kenya.No recent reports of snowMuita confirmed that the weather department has not received any reports of snow-like weather in 2020.“Lately, we have not seen that kind of thing. Currently what we are seeing in colder regions in Kenya is foggy conditions in the morning and this clears off as the day progresses. Also what you can see in those colder or foggy areas is a bit of water on top of crops and vegetation but not snow per se,” Muita told AFP Fact Check.Between July 14 and July 20, Nyahururu recorded the lowest temperatures countrywide at 8.7 degrees Celsius (47.7 degrees Fahrenheit).Snow forms when the atmospheric temperature is at or below freezing, but by reviewing 2020 data from the meteorological department, there are no day temperatures in Kenya that have been at or below 0 degrees Celsius.",1
30,No banning order issued ending the use of face masks in Tanzania,"An article claiming that Tanzania has banned the wearing of face masks to guard against the new coronavirus because they “caused anxiety among Tanzanians” has re-emerged in South Africa after first circulating online in May 2020. According to the piece, which has received thousands of interactions on Facebook, the order was issued by Tanzanian President John Pombe Magufuli. However, this claim is false; no such order was issued, and a government spokesperson has urged citizens to observe guidelines issued by experts to safeguard against COVID-19.An article headlined “African Country Bans Face Masks – Also Reopen Schools And Shops” was published on a site called Reporting the News on May 27, 2020. According to data from the social media monitoring tool CrowdTangle, it garnered more than 187,000 Facebook interactions, including more than 27,000 shares.A similar article titled “Kwaheri Corona (Goodbye Corona): Magufuli bans use of face masks in Tanzania” was published two days earlier on this Kenyan website.The two sites quoted a letter allegedly issued to the press by President John Magufuli’s office.Translated from Swahili, it reads: “The President of Tanzania His Excellency Dr John Pombe Magufuli on May 24, 2020, has banned the use of face masks because it is creating anxiety among the citizens leading to the closure of businesses across the country. The president has also allowed public vehicles to resume to normal operations and carry passengers as per the maximum capacity as before. He has also directed the opening of schools.” The letter uses the signature of Gerson Msigwa, who is the director of presidential communication.The claim was shared in multiple Facebook posts here, here and here.However, Magufuli has made no such announcement banning face masks -- neither at the time this claim emerged in May nor since.A search of the press releases listed on the presidency’s official websites did not reveal any such letter sent to newsrooms, nor did any Tanzanian media outlets report on this.On May 24, 2020, Msigwa discredited the letter attributed to him on social media, stamping it as “fake” on his official Twitter account.pic.twitter.com/MScChnuPdxAt the same time, Tanzanian government spokesperson Hassan Abbasi, while responding to a similar claim of a ban on face masks captured in a screenshot taken from a tweet (and passed off as an order by Magufuli), labelled it as “fake”.“This is fake and should be ignored. Let’s continue observing guidelines from our health experts to protect ourselves as well as protecting others,” Abbasi tweeted in Swahili.While Magufuli did not issue the claimed banning order, Tanzania has not strictly enforced precautionary measures against COVID-19 such as wearing face masks and avoiding social gatherings. The Tanzanian leader is on record encouraging citizens to gather in places of worship as well as declaring the country free of COVID-19 thanks to prayers,  as reported here and here.“I believe that corona (sic) has been eradicated from Tanzania through the power of our God. And we thank Him very much… Today I don’t see anyone wearing a face mask,” Magufuli said during a church service amid cheers.In another gathering, as reported here by AFP, Magufuli urged Tanzanians to pray and not depend on face masks for protection.What about public transport?Magufuli has not issued any directives allowing public transport to return to normal, which in Tanzania means carrying passengers above full capacity.In March, the Transport Regulatory Authority instructed the public transport sector to limit passengers to the number of seats available, while the last directive from former Dar es Salaam regional commissioner Paul Makonda, who stepped down on July 15, 2020, allowed buses to add four students more than the number of seats, therefore allowing four passengers to stand.Meanwhile, all primary and secondary schools in Tanzania resumed academic sessions on June 29, 2020, following a directive by Magufuli.",1
